Date,Order ID,Pair,Type,Side,Lot Size,Price,Margin Mode,Status,Net P&L
"2026-05-13T15:29:32.077Z","81235031","XAU/USD","take_profit","buy","0.020","4660.74","cross","cancelled",""
"2026-05-13T15:29:32.077Z","81235032","XAU/USD","stop_loss","buy","0.020","4694.92","cross","cancelled",""
"2026-05-13T15:29:32.077Z","81235663","XAU/USD","take_profit","buy","0.020","4640.36","cross","cancelled",""
"2026-05-13T15:29:32.077Z","81235664","XAU/USD","stop_loss","buy","0.020","4694.92","cross","cancelled",""
"2026-05-13T15:29:32.077Z","81235955","XAU/USD","take_profit","buy","0.020","4636.13","cross","cancelled",""
"2026-05-13T15:29:32.077Z","81235956","XAU/USD","stop_loss","buy","0.020","4694.92","cross","cancelled",""
"2026-05-13T15:29:32.077Z","81380262","XAU/USD","take_profit","buy","0.020","4636.13","cross","cancelled",""
"2026-05-13T13:34:01.497Z","81234380","XAU/USD","market","sell","0.020","4686.14","cross","filled",""
"2026-05-13T05:17:05.270Z","80656294","XAU/USD","stop_loss","sell","0.060","4703.54","cross","filled","-18.91"
"2026-05-13T05:17:05.187Z","80655895","XAU/USD","stop_loss","sell","0.060","4703.60","cross","cancelled",""
"2026-05-13T05:17:05.187Z","80656069","XAU/USD","take_profit","sell","0.060","4723.88","cross","cancelled",""
"2026-05-13T05:17:05.187Z","80656070","XAU/USD","stop_loss","sell","0.060","4703.60","cross","cancelled",""
"2026-05-13T05:17:05.187Z","80656293","XAU/USD","take_profit","sell","0.060","4723.88","cross","cancelled",""
"2026-05-13T05:12:03.179Z","80655666","XAU/USD","market","buy","0.060","4706.69","cross","filled",""
"2026-05-12T16:56:11.634Z","80277633","XAU/USD","stop_loss","buy","0.030","4673.48","cross","filled","-19.15"
"2026-05-12T16:56:11.453Z","80277319","XAU/USD","stop_loss","buy","0.030","4673.48","cross","cancelled",""
"2026-05-12T16:56:11.453Z","80277632","XAU/USD","take_profit","buy","0.030","4633.47","cross","cancelled",""
"2026-05-12T16:27:02.508Z","80277136","XAU/USD","market","sell","0.030","4667.10","cross","filled",""
"2026-05-12T14:31:49.462Z","80138529","XAU/USD","market","buy","0.010","4679.64","cross","filled","38.07"
"2026-05-12T14:31:49.435Z","79453075","XAU/USD","stop_loss","buy","0.010","4735.02","cross","cancelled",""
"2026-05-12T14:31:49.435Z","79453540","XAU/USD","take_profit","buy","0.010","4679.52","cross","cancelled",""
"2026-05-12T14:31:49.435Z","79453541","XAU/USD","stop_loss","buy","0.010","4735.02","cross","cancelled",""
"2026-05-12T14:31:49.435Z","79454105","XAU/USD","take_profit","buy","0.010","4679.52","cross","cancelled",""
"2026-05-12T14:31:49.435Z","79454106","XAU/USD","stop_loss","buy","0.010","4727.31","cross","cancelled",""
"2026-05-12T14:31:49.435Z","79454626","XAU/USD","take_profit","buy","0.010","4679.52","cross","cancelled",""
"2026-05-12T14:31:49.435Z","79454627","XAU/USD","stop_loss","buy","0.010","4730.89","cross","cancelled",""
"2026-05-12T14:31:49.435Z","79455353","XAU/USD","take_profit","buy","0.010","4678.43","cross","cancelled",""
"2026-05-12T14:31:49.435Z","79455354","XAU/USD","stop_loss","buy","0.010","4730.89","cross","cancelled",""
"2026-05-12T14:31:49.435Z","79455599","XAU/USD","take_profit","buy","0.010","4647.94","cross","cancelled",""
"2026-05-12T14:31:49.435Z","79455600","XAU/USD","stop_loss","buy","0.010","4730.89","cross","cancelled",""
"2026-05-12T14:31:49.435Z","79679625","XAU/USD","take_profit","buy","0.010","4647.94","cross","cancelled",""
"2026-05-12T14:31:49.435Z","79679626","XAU/USD","stop_loss","buy","0.010","4723.56","cross","cancelled",""
"2026-05-12T14:31:49.435Z","79911376","XAU/USD","take_profit","buy","0.010","4647.94","cross","cancelled",""
"2026-05-12T14:31:49.435Z","79911377","XAU/USD","stop_loss","buy","0.010","4717.48","cross","cancelled",""
"2026-05-12T14:31:49.435Z","80039196","XAU/USD","take_profit","buy","0.010","4647.56","cross","cancelled",""
"2026-05-12T14:31:49.435Z","80039197","XAU/USD","stop_loss","buy","0.010","4717.48","cross","cancelled",""
"2026-05-12T14:31:49.435Z","80039382","XAU/USD","take_profit","buy","0.010","4647.56","cross","cancelled",""
"2026-05-12T14:31:49.435Z","80039383","XAU/USD","stop_loss","buy","0.010","4712.23","cross","cancelled",""
"2026-05-12T14:31:49.435Z","80137223","XAU/USD","take_profit","buy","0.010","4647.56","cross","cancelled",""
"2026-05-12T14:31:49.435Z","80137224","XAU/USD","stop_loss","buy","0.010","4696.79","cross","cancelled",""
"2026-05-12T04:52:49.954Z","79452720","XAU/USD","market","sell","0.010","4717.71","cross","filled",""
"2026-05-08T17:28:14.523Z","77317071","XAU/USD","stop_loss","buy","0.020","4721.70","cross","filled","-14.65"
"2026-05-08T17:28:14.397Z","77291157","XAU/USD","stop_loss","buy","0.020","4726.72","cross","cancelled",""
"2026-05-08T17:28:14.397Z","77291544","XAU/USD","take_profit","buy","0.020","4663.96","cross","cancelled",""
"2026-05-08T17:28:14.397Z","77291545","XAU/USD","stop_loss","buy","0.020","4726.72","cross","cancelled",""
"2026-05-08T17:28:14.397Z","77317070","XAU/USD","take_profit","buy","0.020","4663.96","cross","cancelled",""
"2026-05-08T14:53:32.372Z","77290765","XAU/USD","market","sell","0.020","4714.37","cross","filled",""
"2026-05-08T09:51:41.626Z","76956957","BTC/USD","market","buy","0.110001","79842.40","cross","filled","2.98"
"2026-05-08T09:51:41.604Z","76939766","BTC/USD","stop_loss","buy","0.110001","80060.32","cross","cancelled",""
"2026-05-08T09:51:41.604Z","76940534","BTC/USD","take_profit","buy","0.110001","79483.51","cross","cancelled",""
"2026-05-08T09:51:41.604Z","76940535","BTC/USD","stop_loss","buy","0.110001","80060.32","cross","cancelled",""
"2026-05-08T09:33:55.927Z","76939381","BTC/USD","market","sell","0.110001","79869.51","cross","filled",""
"2026-05-08T08:16:05.838Z","76842893","XAU/USD","stop_loss","buy","0.030","4714.20","cross","filled","-20.39"
"2026-05-08T08:16:05.687Z","76842805","XAU/USD","stop_loss","buy","0.030","4714.20","cross","cancelled",""
"2026-05-08T08:16:05.687Z","76842892","XAU/USD","take_profit","buy","0.030","4686.86","cross","cancelled",""
"2026-05-08T07:58:02.460Z","76842687","XAU/USD","market","sell","0.030","4707.40","cross","filled",""
"2026-05-08T05:29:08.293Z","76601254","XAU/USD","stop_loss","buy","0.040","4718.78","cross","filled","-20.07"
"2026-05-08T05:29:07.855Z","76600592","XAU/USD","stop_loss","buy","0.040","4718.78","cross","cancelled",""
"2026-05-08T05:29:07.855Z","76601253","XAU/USD","take_profit","buy","0.040","4698.15","cross","cancelled",""
"2026-05-08T04:35:56.876Z","76600357","XAU/USD","market","sell","0.040","4713.76","cross","filled",""
"2026-05-07T17:27:15.820Z","76310393","XAU/USD","market","buy","0.020","4692.00","cross","filled","42.31"
"2026-05-07T17:27:15.797Z","76263446","XAU/USD","stop_loss","buy","0.020","4721.18","cross","cancelled",""
"2026-05-07T17:27:15.797Z","76263869","XAU/USD","take_profit","buy","0.020","4683.05","cross","cancelled",""
"2026-05-07T17:27:15.797Z","76263870","XAU/USD","stop_loss","buy","0.020","4721.18","cross","cancelled",""
"2026-05-07T17:27:15.797Z","76272382","XAU/USD","take_profit","buy","0.020","4683.05","cross","cancelled",""
"2026-05-07T17:27:15.797Z","76272383","XAU/USD","stop_loss","buy","0.020","4723.33","cross","cancelled",""
"2026-05-07T17:27:15.797Z","76299899","XAU/USD","take_profit","buy","0.020","4683.05","cross","cancelled",""
"2026-05-07T17:27:15.797Z","76299900","XAU/USD","stop_loss","buy","0.020","4720.46","cross","cancelled",""
"2026-05-07T17:27:15.797Z","76304894","XAU/USD","take_profit","buy","0.020","4683.05","cross","cancelled",""
"2026-05-07T17:27:15.797Z","76304895","XAU/USD","stop_loss","buy","0.020","4721.26","cross","cancelled",""
"2026-05-07T16:40:40.305Z","76263287","XAU/USD","market","sell","0.020","4713.16","cross","filled",""
"2026-05-07T13:13:56.688Z","75966896","XAU/USD","stop_loss","sell","0.010","4733.18","cross","filled","-3.26"
"2026-05-07T13:13:56.531Z","75706852","XAU/USD","stop_loss","sell","0.010","4721.88","cross","cancelled",""
"2026-05-07T13:13:56.531Z","75706989","XAU/USD","take_profit","sell","0.010","4787.18","cross","cancelled",""
"2026-05-07T13:13:56.531Z","75706990","XAU/USD","stop_loss","sell","0.010","4721.88","cross","cancelled",""
"2026-05-07T13:13:56.531Z","75712593","XAU/USD","take_profit","sell","0.010","4836.72","cross","cancelled",""
"2026-05-07T13:13:56.531Z","75712594","XAU/USD","stop_loss","sell","0.010","4721.88","cross","cancelled",""
"2026-05-07T13:13:56.531Z","75713303","XAU/USD","take_profit","sell","0.010","4786.54","cross","cancelled",""
"2026-05-07T13:13:56.531Z","75713304","XAU/USD","stop_loss","sell","0.010","4721.88","cross","cancelled",""
"2026-05-07T13:13:56.531Z","75763137","XAU/USD","take_profit","sell","0.010","4786.54","cross","cancelled",""
"2026-05-07T13:13:56.531Z","75763139","XAU/USD","stop_loss","sell","0.010","4726.32","cross","cancelled",""
"2026-05-07T13:13:56.531Z","75949959","XAU/USD","take_profit","sell","0.010","4786.54","cross","cancelled",""
"2026-05-07T13:13:56.531Z","75949960","XAU/USD","stop_loss","sell","0.010","4733.21","cross","cancelled",""
"2026-05-07T13:13:56.531Z","75966895","XAU/USD","take_profit","sell","0.010","4786.54","cross","cancelled",""
"2026-05-07T09:19:29.744Z","75706726","XAU/USD","market","buy","0.010","4736.44","cross","filled",""
"2026-05-06T07:28:13.558Z","74343156","XAU/USD","stop_loss","buy","0.020","4668.99","cross","filled","-20.13"
"2026-05-06T07:28:13.420Z","74342810","XAU/USD","stop_loss","buy","0.020","4668.99","cross","cancelled",""
"2026-05-06T07:28:13.420Z","74343154","XAU/USD","take_profit","buy","0.020","4608.56","cross","cancelled",""
"2026-05-06T07:17:38.017Z","74342580","XAU/USD","market","sell","0.020","4658.93","cross","filled",""
"2026-05-06T06:26:43.700Z","74254012","XAU/USD","stop_loss","buy","0.030","4665.81","cross","filled","-16.89"
"2026-05-06T06:26:43.576Z","74253519","XAU/USD","stop_loss","buy","0.030","4665.81","cross","cancelled",""
"2026-05-06T06:26:43.576Z","74254011","XAU/USD","take_profit","buy","0.030","4626.36","cross","cancelled",""
"2026-05-06T06:04:53.152Z","74253113","XAU/USD","market","sell","0.030","4660.18","cross","filled",""
"2026-05-05T22:55:22.017Z","73906444","XAU/USD","stop_loss","buy","0.060","4562.80","cross","filled","0.14"
"2026-05-05T22:55:21.743Z","73871685","XAU/USD","stop_loss","buy","0.060","4565.83","cross","cancelled",""
"2026-05-05T22:55:21.743Z","73875936","XAU/USD","take_profit","buy","0.060","4547.94","cross","cancelled",""
"2026-05-05T22:55:21.743Z","73875937","XAU/USD","stop_loss","buy","0.060","4565.83","cross","cancelled",""
"2026-05-05T22:55:21.743Z","73876039","XAU/USD","take_profit","buy","0.060","4530.17","cross","cancelled",""
"2026-05-05T22:55:21.743Z","73876040","XAU/USD","stop_loss","buy","0.060","4565.83","cross","cancelled",""
"2026-05-05T22:55:21.743Z","73876227","XAU/USD","take_profit","buy","0.060","4521.05","cross","cancelled",""
"2026-05-05T22:55:21.743Z","73876228","XAU/USD","stop_loss","buy","0.060","4565.83","cross","cancelled",""
"2026-05-05T22:55:21.743Z","73903337","XAU/USD","take_profit","buy","0.060","4521.05","cross","cancelled",""
"2026-05-05T22:55:21.743Z","73903338","XAU/USD","stop_loss","buy","0.060","4562.80","cross","cancelled",""
"2026-05-05T22:55:21.743Z","73906443","XAU/USD","take_profit","buy","0.060","4544.93","cross","cancelled",""
"2026-05-05T18:19:59.201Z","73871565","XAU/USD","market","sell","0.060","4562.82","cross","filled",""
"2026-05-05T18:14:26.444Z","73840424","XAU/USD","stop_loss","buy","0.050","4562.94","cross","filled","-18.37"
"2026-05-05T18:14:25.720Z","73839260","XAU/USD","stop_loss","buy","0.050","4562.94","cross","cancelled",""
"2026-05-05T18:14:25.720Z","73840423","XAU/USD","take_profit","buy","0.050","4539.24","cross","cancelled",""
"2026-05-05T17:57:26.865Z","73838881","XAU/USD","market","sell","0.050","4559.27","cross","filled",""
"2026-04-30T06:24:56.416Z","69121061","XAU/USD","stop_loss","buy","0.050","4569.98","cross","filled","-20.91"
"2026-04-30T06:24:56.108Z","69111440","XAU/USD","stop_loss","buy","0.050","4569.98","cross","cancelled",""
"2026-04-30T06:24:56.108Z","69111939","XAU/USD","take_profit","buy","0.050","4545.78","cross","cancelled",""
"2026-04-30T06:24:56.108Z","69111940","XAU/USD","stop_loss","buy","0.050","4569.98","cross","cancelled",""
"2026-04-30T06:24:56.108Z","69121060","XAU/USD","take_profit","buy","0.050","4545.78","cross","cancelled",""
"2026-04-30T05:55:05.460Z","69111185","XAU/USD","market","sell","0.050","4565.80","cross","filled",""
"2026-04-29T05:03:24.376Z","67795055","XAU/USD","stop_loss","buy","0.050","4605.75","cross","filled","-17.94"
"2026-04-29T05:03:24.243Z","67794955","XAU/USD","stop_loss","buy","0.050","4605.75","cross","cancelled",""
"2026-04-29T05:03:24.243Z","67795054","XAU/USD","take_profit","buy","0.050","4582.37","cross","cancelled",""
"2026-04-29T04:43:59.832Z","67794879","XAU/USD","market","sell","0.050","4602.16","cross","filled",""
"2026-04-29T04:35:38.786Z","67769002","XAU/USD","stop_loss","buy","0.050","4603.93","cross","filled","-20.10"
"2026-04-29T04:35:38.664Z","67768608","XAU/USD","stop_loss","buy","0.050","4603.93","cross","cancelled",""
"2026-04-29T04:35:38.664Z","67769001","XAU/USD","take_profit","buy","0.050","4578.96","cross","cancelled",""
"2026-04-29T04:16:09.549Z","67768188","XAU/USD","market","sell","0.050","4599.91","cross","filled",""
"2026-04-28T15:49:26.780Z","67391459","XAU/USD","stop_loss","buy","0.020","4582.24","cross","filled","-15.81"
"2026-04-28T15:49:26.572Z","67391134","XAU/USD","stop_loss","buy","0.020","4582.24","cross","cancelled",""
"2026-04-28T15:49:26.572Z","67391458","XAU/USD","take_profit","buy","0.020","4533.58","cross","cancelled",""
"2026-04-28T15:07:20.355Z","67390958","XAU/USD","market","sell","0.020","4574.34","cross","filled",""
"2026-04-28T15:00:32.243Z","67373265","XAU/USD","stop_loss","buy","0.020","4578.66","cross","filled","-19.05"
"2026-04-28T15:00:31.850Z","67350929","XAU/USD","stop_loss","buy","0.020","4578.66","cross","cancelled",""
"2026-04-28T15:00:31.850Z","67351242","XAU/USD","take_profit","buy","0.020","4539.07","cross","cancelled",""
"2026-04-28T15:00:31.850Z","67351243","XAU/USD","stop_loss","buy","0.020","4578.66","cross","cancelled",""
"2026-04-28T15:00:31.850Z","67372848","XAU/USD","take_profit","buy","0.020","4539.07","cross","cancelled",""
"2026-04-28T15:00:31.850Z","67372849","XAU/USD","stop_loss","buy","0.020","4567.93","cross","cancelled",""
"2026-04-28T15:00:31.850Z","67373264","XAU/USD","take_profit","buy","0.020","4539.07","cross","cancelled",""
"2026-04-28T14:35:05.561Z","67350455","XAU/USD","market","sell","0.020","4569.14","cross","filled",""
"2026-04-28T14:18:11.451Z","67328014","XAU/USD","stop_loss","buy","0.020","4575.38","cross","filled","-19.63"
"2026-04-28T14:18:11.257Z","67327890","XAU/USD","stop_loss","buy","0.020","4575.38","cross","cancelled",""
"2026-04-28T14:18:11.257Z","67328013","XAU/USD","take_profit","buy","0.020","4535.39","cross","cancelled",""
"2026-04-28T14:16:23.118Z","67327611","XAU/USD","market","sell","0.020","4565.56","cross","filled",""
"2026-04-28T08:29:59.437Z","66911001","XAU/USD","stop_loss","buy","0.020","4625.52","cross","filled","-15.13"
"2026-04-28T08:29:59.271Z","66910266","XAU/USD","stop_loss","buy","0.020","4625.52","cross","cancelled",""
"2026-04-28T08:29:59.271Z","66910890","XAU/USD","take_profit","buy","0.020","4568.10","cross","cancelled",""
"2026-04-28T08:29:59.271Z","66910891","XAU/USD","stop_loss","buy","0.020","4625.52","cross","cancelled",""
"2026-04-28T08:29:59.271Z","66911000","XAU/USD","take_profit","buy","0.020","4567.78","cross","cancelled",""
"2026-04-28T08:12:22.740Z","66910110","XAU/USD","market","sell","0.020","4617.95","cross","filled",""
"2026-04-28T04:10:36.259Z","66600699","BTC/USD","stop_loss","buy","0.120000","76849.41","cross","filled","-8.11"
"2026-04-28T04:10:36.057Z","66600444","BTC/USD","stop_loss","buy","0.120000","76849.41","cross","cancelled",""
"2026-04-28T04:10:36.057Z","66600698","BTC/USD","take_profit","buy","0.120000","76572.14","cross","cancelled",""
"2026-04-28T03:40:41.711Z","66600332","BTC/USD","market","sell","0.120000","76781.82","cross","filled",""
"2026-04-27T08:52:31.611Z","65730165","XAU/USD","market","sell","0.020","4710.18","cross","filled","-0.76"
"2026-04-27T08:52:21.656Z","65729982","XAU/USD","market","buy","0.020","4710.56","cross","filled",""
"2026-04-27T07:03:32.024Z","65616839","XAU/USD","stop_loss","buy","0.100","4715.78","cross","filled","-22.92"
"2026-04-27T07:03:31.513Z","65616251","XAU/USD","stop_loss","buy","0.100","4715.78","cross","cancelled",""
"2026-04-27T07:03:31.513Z","65616838","XAU/USD","take_profit","buy","0.100","4703.46","cross","cancelled",""
"2026-04-27T06:55:43.118Z","65616085","XAU/USD","market","sell","0.100","4713.49","cross","filled",""
"2026-04-24T07:45:26.622Z","63945235","XAU/USD","stop_loss","buy","0.040","4687.71","cross","filled","-24.77"
"2026-04-24T07:45:26.453Z","63941607","XAU/USD","stop_loss","buy","0.040","4687.71","cross","cancelled",""
"2026-04-24T07:45:26.453Z","63942210","XAU/USD","take_profit","buy","0.040","4662.57","cross","cancelled",""
"2026-04-24T07:45:26.453Z","63942211","XAU/USD","stop_loss","buy","0.040","4687.71","cross","cancelled",""
"2026-04-24T07:45:26.453Z","63944908","XAU/USD","take_profit","buy","0.040","4656.37","cross","cancelled",""
"2026-04-24T07:45:26.453Z","63944909","XAU/USD","stop_loss","buy","0.040","4687.71","cross","cancelled",""
"2026-04-24T07:45:26.453Z","63945234","XAU/USD","take_profit","buy","0.040","4662.69","cross","cancelled",""
"2026-04-24T05:47:18.510Z","63941327","XAU/USD","market","sell","0.040","4681.52","cross","filled",""
"2026-04-24T05:26:02.969Z","63907801","XAU/USD","stop_loss","buy","0.060","4677.05","cross","filled","-20.63"
"2026-04-24T05:26:02.805Z","63893287","XAU/USD","stop_loss","buy","0.060","4677.03","cross","cancelled",""
"2026-04-24T05:26:02.805Z","63893936","XAU/USD","take_profit","buy","0.060","4656.54","cross","cancelled",""
"2026-04-24T05:26:02.805Z","63893937","XAU/USD","stop_loss","buy","0.060","4677.03","cross","cancelled",""
"2026-04-24T05:26:02.805Z","63902795","XAU/USD","take_profit","buy","0.060","4656.54","cross","cancelled",""
"2026-04-24T05:26:02.805Z","63902796","XAU/USD","stop_loss","buy","0.060","4677.23","cross","cancelled",""
"2026-04-24T05:26:02.805Z","63907800","XAU/USD","take_profit","buy","0.060","4656.54","cross","cancelled",""
"2026-04-24T05:05:40.432Z","63893040","XAU/USD","market","sell","0.060","4673.61","cross","filled",""
"2026-04-24T00:25:23.813Z","63704450","XAU/USD","stop_loss","buy","0.050","4701.09","cross","filled","-21.49"
"2026-04-24T00:25:23.624Z","63704414","XAU/USD","stop_loss","buy","0.050","4701.09","cross","cancelled",""
"2026-04-24T00:25:23.624Z","63704449","XAU/USD","take_profit","buy","0.050","4676.60","cross","cancelled",""
"2026-04-23T23:45:40.551Z","63704408","XAU/USD","market","sell","0.050","4696.79","cross","filled",""
"2026-04-23T14:55:42.188Z","63369571","XAU/USD","stop_loss","buy","0.030","4736.26","cross","filled","-19.18"
"2026-04-23T14:55:41.937Z","63364008","XAU/USD","stop_loss","buy","0.030","4736.26","cross","cancelled",""
"2026-04-23T14:55:41.937Z","63364931","XAU/USD","take_profit","buy","0.030","4709.59","cross","cancelled",""
"2026-04-23T14:55:41.937Z","63364932","XAU/USD","stop_loss","buy","0.030","4736.26","cross","cancelled",""
"2026-04-23T14:55:41.937Z","63369570","XAU/USD","take_profit","buy","0.030","4709.59","cross","cancelled",""
"2026-04-23T14:36:10.804Z","63363868","XAU/USD","market","sell","0.030","4729.87","cross","filled",""
"2026-04-23T02:12:31.165Z","62551468","XAU/USD","market","buy","0.030","4711.87","cross","filled","106.69"
"2026-04-23T02:12:31.126Z","62511175","XAU/USD","stop_loss","buy","0.030","4753.04","cross","cancelled",""
"2026-04-23T02:12:31.126Z","62511663","XAU/USD","take_profit","buy","0.030","4703.11","cross","cancelled",""
"2026-04-23T02:12:31.126Z","62511664","XAU/USD","stop_loss","buy","0.030","4753.04","cross","cancelled",""
"2026-04-23T02:12:31.126Z","62513289","XAU/USD","take_profit","buy","0.030","4694.00","cross","cancelled",""
"2026-04-23T02:12:31.126Z","62513290","XAU/USD","stop_loss","buy","0.030","4753.04","cross","cancelled",""
"2026-04-23T00:55:27.102Z","62511101","XAU/USD","market","sell","0.030","4747.44","cross","filled",""
"2026-04-22T18:45:41.329Z","62364759","XAU/USD","stop_loss","buy","0.050","4739.67","cross","filled","-21.50"
"2026-04-22T18:45:41.031Z","62331755","XAU/USD","stop_loss","buy","0.050","4739.66","cross","cancelled",""
"2026-04-22T18:45:41.031Z","62332007","XAU/USD","take_profit","buy","0.050","4722.09","cross","cancelled",""
"2026-04-22T18:45:41.031Z","62332008","XAU/USD","stop_loss","buy","0.050","4739.66","cross","cancelled",""
"2026-04-22T18:45:41.031Z","62364758","XAU/USD","take_profit","buy","0.050","4722.09","cross","cancelled",""
"2026-04-22T17:14:36.759Z","62331600","XAU/USD","market","sell","0.050","4735.37","cross","filled",""
"2026-04-22T12:13:41.915Z","61479522","BTC/USD","stop_loss","buy","0.049996","78473.14","cross","filled","-27.99"
"2026-04-22T12:13:41.466Z","61479070","BTC/USD","stop_loss","buy","0.049996","78473.14","cross","cancelled",""
"2026-04-22T12:13:41.466Z","61479521","BTC/USD","take_profit","buy","0.049996","76093.25","cross","cancelled",""
"2026-04-22T08:01:57.453Z","61635615","BTC/USD","stop_loss","buy","0.069998","78130.08","cross","filled",""
"2026-04-22T08:01:57.311Z","61635480","BTC/USD","stop_loss","buy","0.069998","78130.08","cross","cancelled",""
"2026-04-22T08:01:57.311Z","61635614","BTC/USD","take_profit","buy","0.069998","77561.03","cross","cancelled",""
"2026-04-22T07:55:11.524Z","61635361","BTC/USD","market","sell","0.069998","77995.72","cross","filled",""
"2026-04-22T05:37:14.591Z","61478949","BTC/USD","market","sell","0.049996","78101.31","cross","filled",""
"2026-04-21T12:45:48.140Z","60679827","XAU/USD","market","buy","0.100","4779.49","cross","filled","-0.98"
"2026-04-21T12:45:48.107Z","60679547","XAU/USD","stop_loss","buy","0.100","4790.50","cross","cancelled",""
"2026-04-21T12:45:24.724Z","60679227","XAU/USD","market","sell","0.100","4779.39","cross","filled",""
"2026-04-21T12:44:20.499Z","60676119","XAU/USD","stop_loss","sell","0.010","4777.20","cross","filled","-5.65"
"2026-04-21T12:44:20.251Z","60675037","XAU/USD","stop_loss","sell","0.010","4777.20","cross","cancelled",""
"2026-04-21T12:44:20.251Z","60676118","XAU/USD","take_profit","sell","0.010","4812.97","cross","cancelled",""
"2026-04-21T12:42:33.377Z","60674833","XAU/USD","market","buy","0.010","4782.85","cross","filled",""
"2026-04-21T10:44:31.806Z","60533622","BTC/USD","stop_loss","buy","0.119971","76593.82","cross","filled","-8.45"
"2026-04-21T10:44:31.640Z","60533489","BTC/USD","stop_loss","buy","0.119971","76593.82","cross","cancelled",""
"2026-04-21T10:44:31.640Z","60533621","BTC/USD","take_profit","buy","0.119971","76271.17","cross","cancelled",""
"2026-04-21T10:30:31.366Z","60533347","BTC/USD","market","sell","0.119971","76523.43","cross","filled",""
"2026-04-21T04:52:12.889Z","60131109","BTC/USD","stop_loss","buy","0.119992","75788.55","cross","filled","-10.77"
"2026-04-21T04:52:12.748Z","60118256","BTC/USD","stop_loss","buy","0.119992","75788.55","cross","cancelled",""
"2026-04-21T04:52:12.748Z","60119037","BTC/USD","take_profit","buy","0.119992","75280.20","cross","cancelled",""
"2026-04-21T04:52:12.748Z","60119038","BTC/USD","stop_loss","buy","0.119992","75788.55","cross","cancelled",""
"2026-04-21T04:52:12.748Z","60131108","BTC/USD","take_profit","buy","0.119992","74865.40","cross","cancelled",""
"2026-04-21T04:05:40.377Z","60118147","BTC/USD","market","sell","0.119992","75698.76","cross","filled",""
"2026-04-20T14:55:37.222Z","59690716","BTC/USD","stop_loss","sell","0.059996","74983.09","cross","filled","-19.41"
"2026-04-20T14:55:37.016Z","59606042","BTC/USD","stop_loss","sell","0.059996","74992.51","cross","cancelled",""
"2026-04-20T14:55:37.016Z","59606364","BTC/USD","take_profit","sell","0.059996","76615.85","cross","cancelled",""
"2026-04-20T14:55:37.016Z","59606365","BTC/USD","stop_loss","sell","0.059996","74992.51","cross","cancelled",""
"2026-04-20T14:55:37.016Z","59606621","BTC/USD","take_profit","sell","0.059996","76978.81","cross","cancelled",""
"2026-04-20T14:55:37.016Z","59606622","BTC/USD","stop_loss","sell","0.059996","74992.51","cross","cancelled",""
"2026-04-20T14:55:37.016Z","59690715","BTC/USD","take_profit","sell","0.059996","76978.81","cross","cancelled",""
"2026-04-20T14:00:03.894Z","59605861","BTC/USD","market","buy","0.059996","75306.66","cross","filled",""
"2026-04-20T08:14:17.959Z","59214996","BTC/USD","stop_loss","buy","0.099983","74877.38","cross","filled","-18.82"
"2026-04-20T08:14:17.805Z","59214525","BTC/USD","stop_loss","buy","0.099983","74877.38","cross","cancelled",""
"2026-04-20T08:14:17.805Z","59214841","BTC/USD","take_profit","buy","0.099983","73869.44","cross","cancelled",""
"2026-04-20T08:14:17.805Z","59214842","BTC/USD","stop_loss","buy","0.099983","74877.38","cross","cancelled",""
"2026-04-20T08:14:17.805Z","59214995","BTC/USD","take_profit","buy","0.099983","73685.58","cross","cancelled",""
"2026-04-20T08:05:10.723Z","59214395","BTC/USD","market","sell","0.099983","74689.19","cross","filled",""
"2026-04-20T06:30:27.825Z","59075794","BTC/USD","stop_loss","buy","0.119988","74464.84","cross","filled","-10.97"
"2026-04-20T06:30:27.650Z","59075677","BTC/USD","stop_loss","buy","0.119988","74464.84","cross","cancelled",""
"2026-04-20T06:30:27.650Z","59075793","BTC/USD","take_profit","buy","0.119988","73955.08","cross","cancelled",""
"2026-04-20T06:10:46.913Z","59075577","BTC/USD","market","sell","0.119988","74373.43","cross","filled",""
"2026-04-19T11:48:22.807Z","58515401","BTC/USD","stop_loss","buy","0.129993","75569.95","cross","filled","-19.75"
"2026-04-19T11:48:22.343Z","58515029","BTC/USD","stop_loss","buy","0.129993","75573.14","cross","cancelled",""
"2026-04-19T11:48:22.343Z","58515128","BTC/USD","take_profit","buy","0.129993","75025.77","cross","cancelled",""
"2026-04-19T11:48:22.343Z","58515129","BTC/USD","stop_loss","buy","0.129993","75573.14","cross","cancelled",""
"2026-04-19T11:48:22.343Z","58515226","BTC/USD","take_profit","buy","0.129993","75025.77","cross","cancelled",""
"2026-04-19T11:48:22.343Z","58515227","BTC/USD","stop_loss","buy","0.129993","75569.95","cross","cancelled",""
"2026-04-19T11:48:22.343Z","58515400","BTC/USD","take_profit","buy","0.129993","74951.32","cross","cancelled",""
"2026-04-19T11:24:26.380Z","58514976","BTC/USD","market","sell","0.129993","75418.04","cross","filled",""
"2026-04-19T09:48:43.802Z","58491470","BTC/USD","market","buy","0.129973","75000.39","cross","filled","31.86"
"2026-04-19T09:48:43.778Z","58467575","BTC/USD","stop_loss","buy","0.129973","75329.07","cross","cancelled",""
"2026-04-19T09:48:43.778Z","58467639","BTC/USD","take_profit","buy","0.129973","74855.45","cross","cancelled",""
